Name,Contact-info,Address,Category,area,latitude,longitude,url
Dr. Anji Reddy,tel:9391035086,"Address
Plot No. 33,
Image Gardens Road,
Madhapur,
Hyderabad - 500081
Telangana.",CLINIC,madhavpur,17.45209818,78.3859378,/Services/madhavpur.html
Dr. Samba Siva Rao,tel:9849378796,"Near Image Hospital
Address
Sri Laxmi Nilaya Apartments ,
1st Floor,
Madhapur,
Hyderabad - 500081
Telangana.",CLINIC,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Nightingle Healthcare,tel:40 29809190,"Behind Cyber Towers
Address
Balaji Empire, Upper Ground Floor,
Madhapur,
Hyderabad - 500081
Telangana.",CLINIC,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Dr.Batra's,tel:040 42008000,"Before Kritunga Restaurant, Besides Ioc Petrol Pump
Address
1st Floor, 1-98/90/24/1/1,
Madhapur,
Hyderabad - 500081
Telangana.",CLINIC,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Kapil Sri Appliances,tel:9290403675,"Opposite Pillar No. 47 & 48
Address
Plot No. 1-40/A, Main Road,
Madhapur,
Hyderabad - 500081
Telangana.",HOME NEED,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Devki Interior,tel:40 65162216,"Beside Vijayalaxmi Super Market
Address
Plot No. 538,
Krishna Heights, Ayyappa Society Road ,
Madhapur,
Hyderabad - 500081
Telangana.",HOME FURNITURE,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Fabindia,tel:40 40171616,"Address
Unit No. G1-10, Lower Ground Floor,
Inorbit Mall, Hi-Tech City,
Madhapur,
Hyderabad - 500081
Telangana.",HOME FURNITURE,madhavpur,17.4410165,78.38934145,/Services/madhavpur.html
Beyond Home Solutions Pvt Ltd,"Telangana.

                                    Telephone: 9642881800
                                    40 40035900
                                    40 65601111","Address
D no. 1-65/2/65, Kavuri Hills,
Madhapur,
Hyderabad - 500081",HOME FURNITURE,madhavpur,17.43836302,78.39592003,/Services/madhavpur.html
Reliance Retail Limited,tel:40 40122233,"Opposite Durgam Cheruvu
Address
G-15A, S. No. 64 Part,
Inorbit Mall, Rahejas Building, Hitech City,
Madhapur,
Hyderabad - 500081
Telangana.",HOME APPLINCES,madhavpur,17.4410165,78.38934145,/Services/madhavpur.html
Sri Sai Venkat Electronics Mobile Point,tel:9849672205,"Docomo Showroom
Address
Shop No. 3, Sri Rama Colony,
Hitech City Road,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 9885592711",HOME APPLINCES,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Comfort Systems,tel:7801097033,"CGR School
Address
No. 22/1A,
Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 7801094762",HOME APPLINCES,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Kavya Electronics,tel:9030059746,"Indian Oil Petrol Pump
Address
Shop No 1-98/91/91/1,Ayyappa Society Road, Sai Nagar Colony,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 9948411571",HOME APPLINCES,madhavpur,17.447391,78.39190602,/Services/madhavpur.html
Sony Cool Tech,tel:8897548494,"Government School
Address
No.1,
Chandra Nayak Thanda,
Madhapur,
Hyderabad - 500081
Telangana.",HOME APPLINCES,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Satya Shiva Electrical Works,tel:9666667484,"Madhapur Police Station
Address
No. 1/62/2/18,
Madhapur Main Road,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 8885587484",HOME APPLINCES,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Rk Solutions 1,tel:9700993145,"India Oil Petrol Pump
Address
Image Hospital Road,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 8686903578",HOME APPLINCES,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
ABN Interiors & Exteriors,tel:9963630940,"Meridian School
Address
No. 405, CSR Residency,
Ayyappa Society,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Honeybee Interior Designers,tel:9849454207,"Above State Bank of Patiala
Address
Main Road,HiTec City ,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.4410165,78.38934145,/Services/madhavpur.html
Urban Living Spaces,tel:8886880990,"Image Hospital
Address
Flat No. 306, Aliens Blend,
Gaffoor Nagar,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Bella Design Concepts,tel: 9542111196,"Near IndianOil PetrolPump
Address
Megha Hills, Sri Sai Nagar,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 9701402028
402311 9965",Interior DESINGNER,madhavpur,17.443402,78.389387,/Services/madhavpur.html
Bella Design Concepts,tel: 9542111196,"Near IndianOil PetrolPump
Address
Megha Hills, Sri Sai Nagar,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 9701402028
402311 9965",Interior DESINGNER,madhavpur,17.443402,78.389387,/Services/madhavpur.html
APSE Design Private Limited,tel:9912583775,"State Bank of Hyderabad
Address
7th Floor,
Mega Hills Apartment,
Madhapur,
Hyderabad - 500081
Telangana.
40 23116899",Interior DESINGNER,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Thinxmart Solutions Pvt. Ltd,tel:9703568556,"Address
Flat No. 102,
Kailash Meadows ,
Madhapur,
Hyderabad - 500081
Telangana.
40 40072178",Interior DESINGNER,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Glance Designers & Interiors,tel:4064566456,"Above Evlas Saloon
Address
Flat no 202, Spline Arcade, Plot No. 1208,
Sri Sai Nagar, Ayyappa Society Main Road,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 80080 86669",Interior DESINGNER,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Deeksha Interiors,tel:9701001680,"Near Durgam Cheruvu
Address
Flat-No 61,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Fortune9 Architects & Interior Designers,tel:9160074949,"Beside Fortune Towers
Address
4F, RR Plaza ,
DurgamCheruvu Road,
Madhapur,
Hyderabad - 500081",Interior DESINGNER,madhavpur,17.43792031,78.39285901,/Services/madhavpur.html
JSKM,tel:8790706787,"Adjacent to Mercedes Showroom
Address
1st Floor, Plot 64/A, ,
Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.43670001,78.38190004,/Services/madhavpur.html
Axiom Designss,tel:9052177661,"Indian Bank
Address
No. 1-98/4/5,
Vital Rao Nagar,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.4416584,78.3869385,/Services/madhavpur.html
Vknow Services,tel:9908539550,"Address
Flat No. 201,
2nd Floor, Reliance Cyber Ville, Vittal Rao Nagar,
Madhapur,
Hyderabad - 500081
Telangana.",LIGAL AND FINANACE,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Reliance Mobile Store,tel:9395555223,"Beside Karachi Bakery
Address
Plot No 25,
Arunodaya Colony,
Madhapur,
Hyderabad - 500081
Telangana.",INTERNATE SERVICE PROVIDER,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Airtel Store,tel:8374473240,"Opposite Cyber Gateway
Address
Ground Floor,
Huda Techno Enclave,
Madhapur,
Hyderabad - 500081
Telangana.
40 23118383",INTERNATE SERVICE PROVIDER,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Inorbit Mall,"04065357221
,
04066280065-66","64, APIIC Software Layout, Madhapur, Hyderabad - 500081, Telangana",MALL,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Firstcry.com Baby Store,tel:40 42021691,"Shop No. 101, 1st Floor ,
Maphar EK Eternal, Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana",BABY STORE,madhavpur,17.439413,78.393164,/Services/madhavpur.html
Mom & Me,tel:40 33590590,"HiTech City,
Madhapur,
Hyderabad - 500081
Telangana",BABY STORE,madhavpur,17.4410165,78.38934145,/Services/madhavpur.html
Babyoye,tel:40 33590590,"Plot No. 1, Sector-2, Huda Techno Enclave,
2nd Floor, Hitech City,
Madhapur,
Hyderabad - 500081
Telangana",BABY STORE,madhavpur,17.4410165,78.38934145,/Services/madhavpur.html
Dream Loreal Unisex Saloon,tel:8121861850,"Shop No. 98/91/2/B,
Near Andhra Bank, Ayyappa Society,
Madhapur,
Hyderabad - 500081
Telangana.",Spa & Saloon,madhavpur,17.408184,78.449607,/Services/madhavpur.html
De Rush Spa & Saloon,tel:8801423291,"IMAGE Hospital,
Venkateshwara Art College,
Madhapur,
Hyderabad - 500081
Telangana.",Spa & Saloon,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Lavender Spa,tel:40 3190 7070,"Plot No. 22, 3RoadFloor,
Suntowers, Sector - 1, Huda Techno Enclave, Hi-Tech City,
Madhapur,
Hyderabad - 500081
Telangana",Spa & Saloon,madhavpur,17.4410165,78.38934145,/Services/madhavpur.html
Sumants Haven,tel:9030088890,"N Square Building,
Phase 2, Durgam Cheruvu Road, Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana.
40 60606633",Spa & Saloon,madhavpur,17.43831422,78.39369181,/Services/madhavpur.html
Sumants Haven,tel:9030088890,"N Square Building,
Phase 2, Durgam Cheruvu Road, Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana.
40 60606633",Spa & Saloon,madhavpur,17.43831422,78.39369181,/Services/madhavpur.html
Sri Rosini Ladies Beauty Parlour,tel:9246591818,"Flat No. 271, Ayyappa Society Main Road,
Megha Hills, Hi-Tech City,
Madhapur,
Hyderabad - 500081
Telangana.",Spa & Saloon,madhavpur,17.44946924,78.39192388,/Services/madhavpur.html
Waffle World Cafe Lounge,tel:9542800888,"Ground Floor,
Madhapur,
Hyderabad - 500081
Telangana",CAFE,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Hyderabad Chai Adda,tel:40 65127127,"H No. 1-99/2,
Ayyappa Society Main Road,
Madhapur,
Hyderabad - 500081
Telangana.",CAFE,madhavpur,17.44651446,78.39224805,/Services/madhavpur.html
Stop and Sip Bistro,tel:9100303835,"G-4 Magans Lake View Appartments,
Madhapur,
Hyderabad - 500081
Telangana.",CAFE,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
McDonald's,tel:40 66000666,"Plot No. 1, Sector 2, Survey No. 64,
Huda Techno Enclave, Hi-Tech City,
Madhapur,
Hyderabad - 500081
Telangana",CAFE,madhavpur,17.4410165,78.38934145,/Services/madhavpur.html
Dr. Anji Reddy,tel:9391035086,"Plot No. 33,
Image Gardens Road,
Madhapur,
Hyderabad - 500081
Telangana.",DENTAL CLINIC,madhavpur,17.45209818,78.3859378,/Services/madhavpur.html
Dr. Madhu,tel:9703100443,"Flat No. 255,
Fortune Residency, Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana.",DENTAL CLINIC,madhavpur,17.439453,78.39529499,/Services/madhavpur.html
Hyderabad Smiles Dental Hospital,tel:9247864642,"Plot no-273,
Kavuri Hills ,
Madhapur,
Hyderabad - 500081
Telangana.",DENTAL CLINIC,madhavpur,17.439413,78.393164,/Services/madhavpur.html
Accessorize,tel:40 42407740,"G-29, Ground Floor, Inorbit Mall,
Inorbit Mall Road,
Madhapur,
Hyderabad - 500081
Telangana.",FOOTWEAR SHOP,madhavpur,17.43792031,78.39285901,/Services/madhavpur.html
Variety Foot Wear,tel:9849307410,"D-No. 1-98/90/2/B/G3,
Sri Sai Arcade, Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana",FOOTWEAR SHOP,madhavpur,17.44455374,78.39207844,/Services/madhavpur.html
Hush Puppies Footwear,tel:40 40207124,"G-24, Ground Floor,
Madhapur,
Hyderabad - 500081
Telangana.",FOOTWEAR SHOP,madhavpur,17.44099502,78.39323397,/Services/madhavpur.html
Nike Store,tel:40 40036504,"Ground 1, Inorbit Mall,
Cyberabad,
Madhapur,
Hyderabad - 500081
Telangana.",FOOTWEAR SHOP,madhavpur,17.43799799,78.39387099,/Services/madhavpur.html
Sri Ganesh Foot Wear,tel:9346855357,"Shop No. 1-98/90/5,
Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana.",FOOTWEAR SHOP,madhavpur,17.44725898,78.39192203,/Services/madhavpur.html
Beyond Home Solutions Pvt Ltd,Telephone: 964288180040 4003590040 65601111,"D no. 1-65/2/65, Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana.",FURNITURE,madhavpur,17.43836302,78.39592003,/Services/madhavpur.html
Kavya Electronics,tel:9030059746,"Shop No 1-98/91/91/1,Ayyappa Society Road, Sai Nagar Colony,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.447391,78.39190602,/Services/madhavpur.html
Comfort Systems,tel:7801097033,"No. 22/1A,
Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.44455374,78.39207844,/Services/madhavpur.html
Sony Center,tel:40 6668525,"Door No. 1-99.64/30,
Cyber Height,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.4532324,78.3970969,/Services/madhavpur.html
Sri Sai Venkat Electronics Mobile Point,tel:9849672205,"Shop No. 3, Sri Rama Colony,
Hitech City Road,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.43614051,78.39338039,/Services/madhavpur.html
Hyderabad Electronics,tel:40 66838802,"D No. 4-4-329,
Giriraj Lane,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Reliance Retail Limited,tel:40 40122233,"G-15A, S. No. 64 Part,
Inorbit Mall, Rahejas Building, Hitech City,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.4410165,78.38934145,/Services/madhavpur.html
Cross 15 Gym,tel:7660099369,"Do.no. 2-56/3,
Ayyappa Society,
Madhapur,
Hyderabad - 500081
Telangana.
04040030520",GYM,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
The Stallions Gym,tel:9000748758,"No. 1-98/11/12,
2nd Floor,
Madhapur,
Hyderabad - 500081
Telangana.",GYM,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Mayur Pan House,tel:40 60503202,"Near Mercedes Benz Showroom,
Madhapur,
Hyderabad - 500081
Telangana.",ICE CREAM Parlour,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Kwality Walls Ice Cream Parlour,tel:8712331155,"Ayyappa Society,
60 Feet Road,
Madhapur,
Hyderabad - 500081
Telangana.",ICE CREAM Parlour,madhavpur,17.44455374,78.39207844,/Services/madhavpur.html
Hinglish Grille Restaurant,tel:40 42000345,"Plot-No. 66, Jai Hind Enclave ,
Arunodaya Colony, Vittal Rao Nagar,
Madhapur,
Hyderabad - 500081
Telangana.",ICE CREAM Parlour,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Mangatrai Pearls & Jewellery,tel:40 40100003,"D No. Flat No. 17, 18, 1st Floor,
Madhapur,
Hyderabad - 500081
Telangana.",JEWELRY SHOP,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Gili,tel:40 42014627,"Inorbit Mall, Shop No. 3,
1st Floor, APIIC Software Layout,
Madhapur,
Hyderabad - 500081
Telangana.",JEWELRY SHOP,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Jai Bhavani Pearls And Gems,tel:9291676599,"1-10 , 1st Floor, Shop No. 3,
Hitech City Rd, Sri Sai Nagar,
Madhapur,
Hyderabad - 500081",JEWELRY SHOP,madhavpur,17.43614051,78.39338039,/Services/madhavpur.html
Sri Siva Subramanya Medical & General Stores,tel:9908005206,"Beside Shantiniketan Public School
Address
Mega Hills,
Sainagar Colony, Ayappa Swamy Society Road,
Madhapur,
Hyderabad - 500081
Telangana.",MEDICAL SHOP /PHARMACIES,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Mind Space Systems,tel:9885908503,"Opp Indian Oil Petrol Pump
Address
House No 2-56/33/18/1, Sai Nagar, ,
Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana.",Mobile Repair,madhavpur,17.44455374,78.39207844,/Services/madhavpur.html
DA Milano,tel:40 42215491,"Address
Inorbit Mall,
Inorbit Mall Road, Vittal Rao Nagar, Hitech City,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.4359681,78.38846788,/Services/madhavpur.html
ONLY,tel:40 43366070,"Opp. Durgamma Cheruvu
Address
Lower Ground Floor,
Inorbit Mall,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.4528277,78.3824439,/Services/madhavpur.html
Label Ritu Kumar Clothing Store,tel:40 42000506,"Opposite Durgamma Cheruvu
Address
G1 - 14, Lower Ground Floor,
Inorbit Mall, Hitechcity,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.4410165,78.38934145,/Services/madhavpur.html
