Name,Contact-info,Address,Category,area,latitude,longitude
Beyond Home Solutions Pvt Ltd,"Telangana.

                                    Telephone: 9642881800
                                    40 40035900
                                    40 65601111","Address
D no. 1-65/2/65, Kavuri Hills,
Madhapur,
Hyderabad - 500081",HOME FURNITURE,madhavpur,17.43836302,78.39592003
Reliance Retail Limited,tel:40 40122233,"Opposite Durgam Cheruvu
Address
G-15A, S. No. 64 Part,
Inorbit Mall, Rahejas Building, Hitech City,
Madhapur,
Hyderabad - 500081
Telangana.",HOME APPLINCES,madhavpur,17.4410165,78.38934145
Sri Sai Venkat Electronics Mobile Point,tel:9849672205,"Docomo Showroom
Address
Shop No. 3, Sri Rama Colony,
Hitech City Road,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 9885592711",HOME APPLINCES,madhavpur,17.4528277,78.3824439
Comfort Systems,tel:7801097033,"CGR School
Address
No. 22/1A,
Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 7801094762",HOME APPLINCES,madhavpur,17.4528277,78.3824439
Kavya Electronics,tel:9030059746,"Indian Oil Petrol Pump
Address
Shop No 1-98/91/91/1,Ayyappa Society Road, Sai Nagar Colony,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 9948411571",HOME APPLINCES,madhavpur,17.447391,78.39190602
Sony Cool Tech,tel:8897548494,"Government School
Address
No.1,
Chandra Nayak Thanda,
Madhapur,
Hyderabad - 500081
Telangana.",HOME APPLINCES,madhavpur,17.4528277,78.3824439
Satya Shiva Electrical Works,tel:9666667484,"Madhapur Police Station
Address
No. 1/62/2/18,
Madhapur Main Road,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 8885587484",HOME APPLINCES,madhavpur,17.4528277,78.3824439
Rk Solutions 1,tel:9700993145,"India Oil Petrol Pump
Address
Image Hospital Road,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 8686903578",HOME APPLINCES,madhavpur,17.4528277,78.3824439
ABN Interiors & Exteriors,tel:9963630940,"Meridian School
Address
No. 405, CSR Residency,
Ayyappa Society,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.4528277,78.3824439
Honeybee Interior Designers,tel:9849454207,"Above State Bank of Patiala
Address
Main Road,HiTec City ,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.4410165,78.38934145
Urban Living Spaces,tel:8886880990,"Image Hospital
Address
Flat No. 306, Aliens Blend,
Gaffoor Nagar,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.4528277,78.3824439
Bella Design Concepts,tel: 9542111196,"Near IndianOil PetrolPump
Address
Megha Hills, Sri Sai Nagar,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 9701402028
402311 9965",Interior DESINGNER,madhavpur,17.443402,78.389387
Bella Design Concepts,tel: 9542111196,"Near IndianOil PetrolPump
Address
Megha Hills, Sri Sai Nagar,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 9701402028
402311 9965",Interior DESINGNER,madhavpur,17.443402,78.389387
APSE Design Private Limited,tel:9912583775,"State Bank of Hyderabad
Address
7th Floor,
Mega Hills Apartment,
Madhapur,
Hyderabad - 500081
Telangana.
40 23116899",Interior DESINGNER,madhavpur,17.4528277,78.3824439
Thinxmart Solutions Pvt. Ltd,tel:9703568556,"Address
Flat No. 102,
Kailash Meadows ,
Madhapur,
Hyderabad - 500081
Telangana.
40 40072178",Interior DESINGNER,madhavpur,17.4528277,78.3824439
Glance Designers & Interiors,tel:4064566456,"Above Evlas Saloon
Address
Flat no 202, Spline Arcade, Plot No. 1208,
Sri Sai Nagar, Ayyappa Society Main Road,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 80080 86669",Interior DESINGNER,madhavpur,17.4528277,78.3824439
Deeksha Interiors,tel:9701001680,"Near Durgam Cheruvu
Address
Flat-No 61,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.4528277,78.3824439
Fortune9 Architects & Interior Designers,tel:9160074949,"Beside Fortune Towers
Address
4F, RR Plaza ,
DurgamCheruvu Road,
Madhapur,
Hyderabad - 500081",Interior DESINGNER,madhavpur,17.43792031,78.39285901
JSKM,tel:8790706787,"Adjacent to Mercedes Showroom
Address
1st Floor, Plot 64/A, ,
Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.43670001,78.38190004
Axiom Designss,tel:9052177661,"Indian Bank
Address
No. 1-98/4/5,
Vital Rao Nagar,
Madhapur,
Hyderabad - 500081
Telangana.",Interior DESINGNER,madhavpur,17.4416584,78.3869385
Vknow Services,tel:9908539550,"Address
Flat No. 201,
2nd Floor, Reliance Cyber Ville, Vittal Rao Nagar,
Madhapur,
Hyderabad - 500081
Telangana.",LIGAL AND FINANACE,madhavpur,17.4528277,78.3824439
Reliance Mobile Store,tel:9395555223,"Beside Karachi Bakery
Address
Plot No 25,
Arunodaya Colony,
Madhapur,
Hyderabad - 500081
Telangana.",INTERNATE SERVICE PROVIDER,madhavpur,17.4528277,78.3824439
Airtel Store,tel:8374473240,"Opposite Cyber Gateway
Address
Ground Floor,
Huda Techno Enclave,
Madhapur,
Hyderabad - 500081
Telangana.
40 23118383",INTERNATE SERVICE PROVIDER,madhavpur,17.4528277,78.3824439
Inorbit Mall,"04065357221
,
04066280065-66","64, APIIC Software Layout, Madhapur, Hyderabad - 500081, Telangana",MALL,madhavpur,17.4528277,78.3824439
Firstcry.com Baby Store,tel:40 42021691,"Shop No. 101, 1st Floor ,
Maphar EK Eternal, Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana",BABY STORE,madhavpur,17.439413,78.393164
Mom & Me,tel:40 33590590,"HiTech City,
Madhapur,
Hyderabad - 500081
Telangana",BABY STORE,madhavpur,17.4410165,78.38934145
Babyoye,tel:40 33590590,"Plot No. 1, Sector-2, Huda Techno Enclave,
2nd Floor, Hitech City,
Madhapur,
Hyderabad - 500081
Telangana",BABY STORE,madhavpur,17.4410165,78.38934145
Dream Loreal Unisex Saloon,tel:8121861850,"Shop No. 98/91/2/B,
Near Andhra Bank, Ayyappa Society,
Madhapur,
Hyderabad - 500081
Telangana.",Spa & Saloon,madhavpur,17.408184,78.449607
De Rush Spa & Saloon,tel:8801423291,"IMAGE Hospital,
Venkateshwara Art College,
Madhapur,
Hyderabad - 500081
Telangana.",Spa & Saloon,madhavpur,17.4528277,78.3824439
Lavender Spa,tel:40 3190 7070,"Plot No. 22, 3RoadFloor,
Suntowers, Sector - 1, Huda Techno Enclave, Hi-Tech City,
Madhapur,
Hyderabad - 500081
Telangana",Spa & Saloon,madhavpur,17.4410165,78.38934145
Sumants Haven,tel:9030088890,"N Square Building,
Phase 2, Durgam Cheruvu Road, Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana.
40 60606633",Spa & Saloon,madhavpur,17.43831422,78.39369181
Sumants Haven,tel:9030088890,"N Square Building,
Phase 2, Durgam Cheruvu Road, Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana.
40 60606633",Spa & Saloon,madhavpur,17.43831422,78.39369181
Sri Rosini Ladies Beauty Parlour,tel:9246591818,"Flat No. 271, Ayyappa Society Main Road,
Megha Hills, Hi-Tech City,
Madhapur,
Hyderabad - 500081
Telangana.",Spa & Saloon,madhavpur,17.44946924,78.39192388
Waffle World Cafe Lounge,tel:9542800888,"Ground Floor,
Madhapur,
Hyderabad - 500081
Telangana",CAFE,madhavpur,17.4528277,78.3824439
Hyderabad Chai Adda,tel:40 65127127,"H No. 1-99/2,
Ayyappa Society Main Road,
Madhapur,
Hyderabad - 500081
Telangana.",CAFE,madhavpur,17.44651446,78.39224805
Stop and Sip Bistro,tel:9100303835,"G-4 Magans Lake View Appartments,
Madhapur,
Hyderabad - 500081
Telangana.",CAFE,madhavpur,17.4528277,78.3824439
McDonald's,tel:40 66000666,"Plot No. 1, Sector 2, Survey No. 64,
Huda Techno Enclave, Hi-Tech City,
Madhapur,
Hyderabad - 500081
Telangana",CAFE,madhavpur,17.4410165,78.38934145
Dr. Anji Reddy,tel:9391035086,"Plot No. 33,
Image Gardens Road,
Madhapur,
Hyderabad - 500081
Telangana.",DENTAL CLINIC,madhavpur,17.45209818,78.3859378
Dr. Madhu,tel:9703100443,"Flat No. 255,
Fortune Residency, Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana.",DENTAL CLINIC,madhavpur,17.439453,78.39529499
Hyderabad Smiles Dental Hospital,tel:9247864642,"Plot no-273,
Kavuri Hills ,
Madhapur,
Hyderabad - 500081
Telangana.",DENTAL CLINIC,madhavpur,17.439413,78.393164
Accessorize,tel:40 42407740,"G-29, Ground Floor, Inorbit Mall,
Inorbit Mall Road,
Madhapur,
Hyderabad - 500081
Telangana.",FOOTWEAR SHOP,madhavpur,17.43792031,78.39285901
Variety Foot Wear,tel:9849307410,"D-No. 1-98/90/2/B/G3,
Sri Sai Arcade, Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana",FOOTWEAR SHOP,madhavpur,17.44455374,78.39207844
Hush Puppies Footwear,tel:40 40207124,"G-24, Ground Floor,
Madhapur,
Hyderabad - 500081
Telangana.",FOOTWEAR SHOP,madhavpur,17.44099502,78.39323397
Nike Store,tel:40 40036504,"Ground 1, Inorbit Mall,
Cyberabad,
Madhapur,
Hyderabad - 500081
Telangana.",FOOTWEAR SHOP,madhavpur,17.43799799,78.39387099
Sri Ganesh Foot Wear,tel:9346855357,"Shop No. 1-98/90/5,
Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana.",FOOTWEAR SHOP,madhavpur,17.44725898,78.39192203
Beyond Home Solutions Pvt Ltd,Telephone: 964288180040 4003590040 65601111,"D no. 1-65/2/65, Kavuri Hills,
Madhapur,
Hyderabad - 500081
Telangana.",FURNITURE,madhavpur,17.43836302,78.39592003
Kavya Electronics,tel:9030059746,"Shop No 1-98/91/91/1,Ayyappa Society Road, Sai Nagar Colony,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.447391,78.39190602
Comfort Systems,tel:7801097033,"No. 22/1A,
Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.44455374,78.39207844
Sony Center,tel:40 6668525,"Door No. 1-99.64/30,
Cyber Height,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.4532324,78.3970969
Sri Sai Venkat Electronics Mobile Point,tel:9849672205,"Shop No. 3, Sri Rama Colony,
Hitech City Road,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.43614051,78.39338039
Hyderabad Electronics,tel:40 66838802,"D No. 4-4-329,
Giriraj Lane,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.4528277,78.3824439
Reliance Retail Limited,tel:40 40122233,"G-15A, S. No. 64 Part,
Inorbit Mall, Rahejas Building, Hitech City,
Madhapur,
Hyderabad - 500081
Telangana.",ELECTRONIC,madhavpur,17.4410165,78.38934145
Cross 15 Gym,tel:7660099369,"Do.no. 2-56/3,
Ayyappa Society,
Madhapur,
Hyderabad - 500081
Telangana.
04040030520",GYM,madhavpur,17.4528277,78.3824439
The Stallions Gym,tel:9000748758,"No. 1-98/11/12,
2nd Floor,
Madhapur,
Hyderabad - 500081
Telangana.",GYM,madhavpur,17.4528277,78.3824439
Mayur Pan House,tel:40 60503202,"Near Mercedes Benz Showroom,
Madhapur,
Hyderabad - 500081
Telangana.",ICE CREAM Parlour,madhavpur,17.4528277,78.3824439
Kwality Walls Ice Cream Parlour,tel:8712331155,"Ayyappa Society,
60 Feet Road,
Madhapur,
Hyderabad - 500081
Telangana.",ICE CREAM Parlour,madhavpur,17.44455374,78.39207844
Hinglish Grille Restaurant,tel:40 42000345,"Plot-No. 66, Jai Hind Enclave ,
Arunodaya Colony, Vittal Rao Nagar,
Madhapur,
Hyderabad - 500081
Telangana.",ICE CREAM Parlour,madhavpur,17.4528277,78.3824439
Mangatrai Pearls & Jewellery,tel:40 40100003,"D No. Flat No. 17, 18, 1st Floor,
Madhapur,
Hyderabad - 500081
Telangana.",JEWELRY SHOP,madhavpur,17.4528277,78.3824439
Gili,tel:40 42014627,"Inorbit Mall, Shop No. 3,
1st Floor, APIIC Software Layout,
Madhapur,
Hyderabad - 500081
Telangana.",JEWELRY SHOP,madhavpur,17.4528277,78.3824439
Jai Bhavani Pearls And Gems,tel:9291676599,"1-10 , 1st Floor, Shop No. 3,
Hitech City Rd, Sri Sai Nagar,
Madhapur,
Hyderabad - 500081",JEWELRY SHOP,madhavpur,17.43614051,78.39338039
Sri Siva Subramanya Medical & General Stores,tel:9908005206,"Beside Shantiniketan Public School
Address
Mega Hills,
Sainagar Colony, Ayappa Swamy Society Road,
Madhapur,
Hyderabad - 500081
Telangana.",MEDICAL SHOP /PHARMACIES,madhavpur,17.4528277,78.3824439
Mind Space Systems,tel:9885908503,"Opp Indian Oil Petrol Pump
Address
House No 2-56/33/18/1, Sai Nagar, ,
Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana.",Mobile Repair,madhavpur,17.44455374,78.39207844
DA Milano,tel:40 42215491,"Address
Inorbit Mall,
Inorbit Mall Road, Vittal Rao Nagar, Hitech City,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.4359681,78.38846788
ONLY,tel:40 43366070,"Opp. Durgamma Cheruvu
Address
Lower Ground Floor,
Inorbit Mall,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.4528277,78.3824439
Label Ritu Kumar Clothing Store,tel:40 42000506,"Opposite Durgamma Cheruvu
Address
G1 - 14, Lower Ground Floor,
Inorbit Mall, Hitechcity,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.4410165,78.38934145
Jashn Sarees,tel:40 42030580,"Address
Inorbit Mall,
Vittal Rao Nagar, Hitech City,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.4359681,78.38846788
Lacoste Clothing store,tel:40 40063671,"Address
Shop No. G1 & G2, Ground Floor, Inorbit Mall,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.43792031,78.39285901
Shoppers Stop,tel:40 44609502,"Address
Ground Floor & First Floor, Inorbit Mall,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.4528277,78.3824439
Max Style,tel:40 40240005,"Opposite HDFC ATM
Address
H No. 256/33/7,
Ayyappa Society Road, Sai Nagar,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.44455374,78.39207844
Chemistry,tel:40 40115079,"Opp. Durgam Cheruvu
Address
Flat no G-14, Inorbit Mall,
Inorbit Mall Road, Hitechcity,
Madhapur,
Hyderabad - 500081
Telangana.",Clothing Shop,madhavpur,17.4410165,78.38934145
Home Town,tel:8886037878,"Next to PVR, Inorbit Mall
Address
Shop No. 7, 3rd Floor, Level 5,
Madhapur,
Hyderabad - 500081
Telangana.

Telephone: 9223355999",Children Wear,madhavpur,17.4528277,78.3824439
Shoppers Stop,tel:40 44609502,"Address
Ground Floor & First Floor, Inorbit Mall,
Madhapur,
Hyderabad - 500081
Telangana.",Children Wear,madhavpur,17.4528277,78.3824439
Siri Super Market,tel:9666555341,"Address
Plot-No. 894, S-No. 11/14,
Ayyappa Society Park Road, Sri Sai Nagar,
Madhapur,
Hyderabad - 500081
Telangana.",Grocery Shop,madhavpur,17.443402,78.389387
Sri Vijayalaxmi Super Market,tel:9908888212,"Opposite Durga Matha Temple
Address
Plot No. 54-55,
Ayyappa Society Road,
Madhapur,
Hyderabad - 500081
Telangana.
40 40058138",Grocery Shop,madhavpur,17.4528277,78.3824439
Fresh N Crunch Super Market,tel:40 23110786,"Beside SBI Bank
Address
H No. 1-99/A/B/C,
Ayyappa Society,
Madhapur,
Hyderabad - 500081
Telangana.",Grocery Shop,madhavpur,17.4528277,78.3824439
,,,Grocery Shop,madhavpur,18.77609574,100.773935
Sound Kraft Music School,tel:40 66743753,"Address
Plot-No. 29, Jaihind Enclave,
Hi-Tech Road,
Madhapur,
Hyderabad - 500081
Telangana.",School,madhavpur,17.4528277,78.3824439
GEM Maruti Driving School,tel:9272506060,"Beside, Kavuri Hills Phase 1
Address
H. No. 9/90/26/C,
Fortune Towers,
Madhapur,
Hyderabad - 500081
Telangana.",School,madhavpur,17.4528277,78.3824439
Zion Beauty Solutions,tel:7893930002,Above Samporna Super Market,SPA AND SALOON,manikonda,28.642501,77.383707
Studio 11 Spa & Saloon,tel:8297076799,"Plot No. 3 & 4, SVR Towers,
Beside Dilip Super market,
Manikonda,
Hyderabad - 500089
Telangana.",SPA AND SALOON,manikonda,17.4182156,78.3706481
Celebrity Salon & Spa,tel:8885099357,"HP Gas Godown
Address
1st Floor,
Sree Nilayam,
Manikonda,
Hyderabad - 500089
Telangana.",SPA AND SALOON,manikonda,17.40197801,78.38929397
Kool Kuts Unisex Hair StudiO,tel:9000883758,"Opposite Preetam Hospital
Address
Flat No. 283, First Floor,
Lanco Hills Road, OU Colony,
Manikonda,
Hyderabad - 500089
Telangana.",SPA AND SALOON,manikonda,17.408042,78.391915
Senorita Spa Salon,tel:9948317221,"Above Sampurna Super Market
Address
Flat No. 202, 2nd Floor,
Shree Nilyam Apartments, OU Colony, Lanco HIlls Road,
Manikonda,
Hyderabad - 500089
Telangana.",SPA AND SALOON,manikonda,17.4182156,78.3706481
Vetcare Pet Clinic,tel:9246269449,"Opp. Kanakadurgamma Temple
Address
H. No. 8-1-234/OU/4B,
Manikonda,
Hyderabad - 500089
Telangana.",PET HOSPITAL,manikonda,17.4182156,78.3706481
